landslide_id,label,block_id,split,longitude,latitude,elev_mean,slope_mean
NEG01238,0,50_76,val,81.00170558261743,6.878018234246329,1414.7994384765625,12.16775608062744
NEG01239,0,46_81,train,80.69910558904992,7.357946549774934,640.1021728515625,13.806089401245115
NEG01240,0,45_81,train,80.63447654000389,7.355305009254399,525.0059814453125,10.686445236206056
NEG01241,0,48_79,train,80.88846305155091,7.149489194097091,325.8672790527344,18.719745635986328
NEG01242,0,45_75,train,80.55115236667203,6.841593724082085,1168.587158203125,6.739182949066162
NEG01243,0,44_81,train,80.49911522567074,7.410429542920313,168.76344299316406,2.6678426265716557
NEG01244,0,46_77,train,80.6534974963308,7.0256818594755615,802.668212890625,19.224384307861328
NEG01245,0,44_83,test,80.52955994261893,7.564308490222226,197.62136840820312,11.435312271118164
NEG01246,0,52_78,train,81.20638115066197,7.095279274805772,554.0699462890625,21.01537704467773
NEG01247,0,44_83,test,80.5169873403983,7.596784640018305,189.1072998046875,7.778936386108398
NEG01248,0,48_83,val,80.8564368198485,7.569168401481534,174.92605590820312,7.110380172729492
NEG01249,0,43_78,val,80.39042916268504,7.142051917398326,328.87274169921875,13.113874435424805
NEG01250,0,43_80,val,80.41091359178115,7.265667624729906,192.71649169921875,14.95103645324707
NEG01251,0,50_77,train,81.07997609446905,6.979652965748119,800.585205078125,12.360624313354492
NEG01252,0,43_85,train,80.42503815735428,7.7723181665592,140.99005126953125,5.700216293334961
NEG01253,0,50_76,val,81.04734205092008,6.894027005965395,1002.5814819335938,19.621353149414062
NEG01254,0,41_74,val,80.20239739089094,6.782817502535341,126.44271850585938,13.838018417358398
NEG01255,0,45_77,train,80.6006267294649,7.05336795676858,840.0768432617188,20.592456817626957
NEG01256,0,50_75,test,81.04510538779016,6.791038727798181,1458.37353515625,22.94554328918457
NEG01257,0,44_79,train,80.51813672316113,7.197698425255355,563.8038330078125,15.906843185424805
NEG01258,0,47_77,val,80.75582119842065,6.994262349577441,2076.5341796875,15.184831619262695
NEG01259,0,51_76,test,81.13618643265231,6.9511919058009335,871.655517578125,14.515274047851562
NEG01260,0,52_78,train,81.25066575251188,7.068206523936517,273.3555603027344,5.049727916717529
NEG01261,0,48_82,test,80.82473269285221,7.459900473463516,1135.569580078125,29.06870460510254
NEG01262,0,42_80,train,80.34272876963007,7.2581379721968515,226.53353881835935,16.169618606567383
NEG01263,0,54_75,train,81.4208903947134,6.859763323294433,207.27618408203125,15.99916172027588
NEG01264,0,45_84,train,80.5822813492566,7.617360608008444,754.470458984375,30.76009178161621
NEG01265,0,47_84,train,80.80665555908067,7.600713683412708,333.2862548828125,21.993331909179688
NEG01266,0,52_79,test,81.20737226442698,7.148930324552164,248.4542694091797,5.664887428283691
NEG01267,0,43_88,train,80.38402852457847,7.967189375349869,203.677001953125,21.190792083740234
NEG01268,0,41_76,train,80.18802176738292,6.925459026200246,50.55440521240234,9.407623291015623
NEG01269,0,47_79,train,80.73318180102575,7.159918067342682,673.9468994140625,9.415828704833984
NEG01270,0,53_78,test,81.32071958678908,7.072973924014586,449.8178405761719,17.990549087524414
NEG01271,0,44_75,test,80.5128530060821,6.859617662693246,1256.94287109375,27.07793617248535
NEG01272,0,41_74,val,80.2100077017813,6.782933933040524,167.19931030273438,16.093894958496094
NEG01273,0,44_79,train,80.53751769595863,7.229441956172254,542.818359375,14.717940330505373
NEG01274,0,42_75,train,80.34600868085981,6.810369036908296,167.57904052734375,18.473241806030277
NEG01275,0,46_75,val,80.65334244019273,6.802728828884217,1410.546142578125,10.415383338928224
NEG01276,0,43_77,train,80.43598085593568,7.050782003555636,750.8128662109375,13.541955947875977
NEG01277,0,43_80,val,80.4316100907614,7.271106931124018,210.7723388671875,12.811297416687012
NEG01278,0,41_79,test,80.24484081559307,7.215225138247976,159.81512451171875,12.342952728271484
NEG01279,0,41_79,test,80.23514660051232,7.1774976700221895,139.47119140625,18.413524627685547
NEG01280,0,52_75,train,81.26611015259759,6.87276004592996,323.3197631835937,10.206960678100586
NEG01281,0,44_81,train,80.4963045899297,7.32887150244901,238.97021484375,12.688940048217772
NEG01282,0,46_79,test,80.65145922878405,7.2214246795636,1026.7431640625,16.964008331298828
NEG01283,0,41_76,train,80.20751286879866,6.93127458255542,127.01724243164062,16.473220825195312
NEG01284,0,43_84,test,80.42709747893451,7.660222118525564,130.02598571777344,10.13142204284668
NEG01285,0,48_75,test,80.84309335116265,6.823106033583856,1750.1126708984375,17.803504943847656
NEG01286,0,41_81,val,80.25754340925018,7.355386966732335,166.8790283203125,17.149456024169922
NEG01287,0,48_76,train,80.83484329795498,6.962132125815903,1668.653564453125,19.579803466796875
NEG01288,0,46_84,val,80.72725197097219,7.646419121967137,233.62081909179688,12.370141983032228
NEG01289,0,46_81,train,80.6545426240484,7.331624271106261,475.850830078125,13.709480285644531
NEG01290,0,44_85,val,80.49945805624992,7.718980119638426,153.31297302246094,2.227635383605957
NEG01291,0,46_76,train,80.66887799162133,6.931625370870462,1236.134765625,13.866216659545898
NEG01292,0,45_81,train,80.6091414372055,7.389858708665981,647.6893310546875,14.938966751098633
NEG01293,0,44_85,val,80.49952297860503,7.743636570558008,168.5222625732422,2.583461284637451
NEG01294,0,48_79,train,80.90799304844622,7.169315325736212,375.5476989746094,16.294984817504883
NEG01295,0,42_77,val,80.34964962976824,7.044240806958757,295.9359741210937,24.2017822265625
NEG01296,0,42_81,test,80.3452278075491,7.331183301455752,203.22802734375,19.350757598876957
NEG01297,0,42_78,train,80.33972884377455,7.131771485107438,224.6232147216797,15.185991287231444
NEG01298,0,43_81,test,80.39251349395617,7.332326479647942,90.41541290283205,5.641725540161133
NEG01299,0,49_81,val,80.95315390264582,7.358621446626846,97.41336059570312,4.522112846374512
NEG01300,0,49_76,train,80.97162989366392,6.897265110908149,1127.267333984375,14.816022872924805
NEG01301,0,45_82,train,80.61269719562405,7.421695977883208,533.2618408203125,25.209531784057617
NEG01302,0,43_74,train,80.44335840398385,6.709513400662932,79.6845474243164,13.85047721862793
NEG01303,0,50_76,val,81.04193123055957,6.926487468538748,836.4224853515625,18.08987236022949
NEG01304,0,49_76,train,80.96191450779901,6.907615301668568,939.3772583007812,17.908485412597656
NEG01305,0,46_84,val,80.68925129086134,7.630113215793206,399.8167114257813,18.33394241333008
NEG01306,0,45_77,train,80.62659971915716,7.02021121695849,1028.931640625,22.85831451416016
NEG01307,0,43_81,test,80.44545600535818,7.361863124785883,304.32928466796875,18.094877243041992
NEG01308,0,48_83,val,80.85532433686235,7.551839981619448,222.47653198242188,10.894566535949709
NEG01309,0,47_84,train,80.77940478418574,7.630936655757843,269.4921875,11.590563774108888
NEG01310,0,47_83,train,80.81299825123139,7.577984507245119,238.73858642578125,17.573055267333984
NEG01311,0,49_75,test,80.9710927999552,6.788638254561005,1489.4033203125,15.006367683410645
NEG01312,0,47_77,val,80.80153229821568,6.995839482221302,2001.68017578125,12.043888092041016
NEG01313,0,50_75,test,81.02460922525981,6.795685505699157,1723.65283203125,27.144824981689453
NEG01314,0,49_77,test,80.99944281015753,6.979036022950851,889.438720703125,17.827632904052734
NEG01315,0,50_77,train,81.06854249470474,6.988944988376391,665.902587890625,8.691913604736328
NEG01316,0,45_81,train,80.5960686222274,7.389256091618922,546.5,17.248069763183594
NEG01317,0,41_75,val,80.21142383384205,6.829944961969744,148.11085510253906,13.583918571472168
NEG01318,0,52_78,train,81.23893155602251,7.139297204562637,216.2508544921875,3.664082527160645
NEG01319,0,42_78,train,80.29400156911623,7.110697050572162,206.2001953125,21.013145446777344
NEG01320,0,49_75,test,80.98676526869704,6.797037334626342,1521.6121826171875,19.547584533691406
NEG01321,0,47_79,train,80.75064066737139,7.174303237252575,639.1837158203125,13.320449829101562
NEG01322,0,45_81,train,80.56634231547663,7.352460719935244,555.2667236328125,14.17769718170166
NEG01323,0,48_84,train,80.86433257167741,7.637732854839474,199.99002075195312,12.689638137817385
NEG01324,0,44_76,test,80.48785478848711,6.887949541177726,1069.419189453125,23.15844345092773
NEG01325,0,40_75,train,80.16180626510301,6.80737514954819,101.52862548828124,15.486790657043455
NEG01326,0,47_78,test,80.76332605408439,7.122551974183895,1085.294921875,18.05578994750977
NEG01327,0,43_86,train,80.41657973090145,7.783987271778509,115.0397491455078,2.7048208713531494
NEG01328,0,40_79,train,80.17323200001377,7.166457074386413,83.32608032226562,14.540067672729492
NEG01329,0,44_75,test,80.46168378140382,6.795878664757892,683.0119018554688,24.76485061645508
NEG01330,0,41_77,train,80.18866375086354,7.002580859718729,59.20356750488281,10.284797668457031
NEG01331,0,43_80,val,80.3697533432701,7.323317242492774,94.58345794677734,9.99965000152588
NEG01332,0,44_77,train,80.49713025867425,7.022463393799609,622.6649169921875,9.3457670211792
NEG01333,0,41_79,test,80.2613920914609,7.171185471340681,114.93460083007812,10.314223289489746
NEG01334,0,43_81,test,80.39880848024703,7.394093339006456,271.1457824707031,19.208332061767575
NEG01335,0,46_76,train,80.71251833404324,6.929049303755279,1426.4754638671875,14.4636812210083
NEG01336,0,43_81,test,80.4502003914605,7.351382581905231,350.777587890625,16.933429718017578
NEG01337,0,47_79,train,80.7411871027891,7.166080963916988,625.67333984375,12.282005310058594
NEG01338,0,48_82,test,80.85832890244305,7.490923802432366,444.0740966796875,11.409051895141602
NEG01339,0,40_77,val,80.1737944873148,7.00493189074832,109.32038879394533,11.52617073059082
NEG01340,0,45_78,test,80.57311021738897,7.1028467436087,655.946044921875,17.52096939086914
NEG01341,0,41_76,train,80.2132638745503,6.890967831668082,164.43328857421875,21.219554901123047
NEG01342,0,43_81,test,80.37566169772364,7.354430351130398,114.98055267333984,9.928279876708984
NEG01343,0,47_75,train,80.74207867606818,6.847720516297882,1633.038330078125,15.201085090637209
NEG01344,0,43_83,train,80.43961564541182,7.584856889001007,138.27337646484375,6.249187469482422
NEG01345,0,47_75,train,80.77267877397898,6.865940534504866,1873.6630859375,23.10350608825684
NEG01346,0,42_87,train,80.36386178251571,7.955120374082202,118.2545928955078,2.3625550270080566
NEG01347,0,46_83,train,80.6688786122411,7.537758422859924,428.8434143066406,20.32898330688477
NEG01348,0,41_75,val,80.21453771090887,6.843911397940269,183.4254302978516,17.648591995239258
NEG01349,0,39_72,train,80.05654306081152,6.5700388194366655,25.96139144897461,10.00445556640625
NEG01350,0,46_76,train,80.6813490157191,6.924801151727704,1368.912841796875,15.58551025390625
NEG01351,0,50_74,train,81.00116892974391,6.775368972239241,1365.49853515625,35.552494049072266
NEG01352,0,43_76,train,80.38613092369833,6.924391588772816,237.5194091796875,19.025928497314453
NEG01353,0,48_83,val,80.86976627816843,7.5472331042990675,255.5510406494141,19.373722076416016
NEG01354,0,47_76,train,80.76892097117745,6.937594616840879,1967.0592041015625,16.028017044067383
NEG01355,0,47_76,train,80.73909771715698,6.924347462968138,1576.289794921875,13.1008882522583
NEG01356,0,45_83,train,80.59932300378142,7.553833012463385,451.2060241699219,10.775671005249023
NEG01357,0,42_74,train,80.27940999640313,6.781722154505261,20.96128273010254,3.881875276565552
NEG01358,0,45_77,train,80.63461930867986,7.030051028123269,1180.1529541015625,20.995269775390625
NEG01359,0,43_84,test,80.421489878464,7.6753034939824705,124.46874237060548,5.997591018676758
NEG01360,0,44_74,val,80.45877570945797,6.783445250284265,448.5145263671875,15.487903594970703
NEG01361,0,46_76,train,80.72348157399557,6.944251560642245,1563.6876220703125,13.63572883605957
NEG01362,0,42_83,train,80.33466974436664,7.540293117377026,103.2390594482422,4.48507022857666
NEG01363,0,47_81,train,80.76647541531719,7.328316571836607,763.4005737304688,21.506271362304688
NEG01364,0,43_83,train,80.38520597657326,7.516683593671417,124.78762817382812,3.491992950439453
NEG01365,0,46_80,val,80.67379706421704,7.255188162912202,588.410400390625,18.230112075805664
NEG01366,0,44_83,test,80.54530831124968,7.540386370437389,231.03021240234372,12.708560943603516
NEG01367,0,45_80,val,80.60978096154007,7.290799502386786,459.6849060058594,11.206652641296388
NEG01368,0,44_80,train,80.52792204778814,7.26065514921606,530.0250854492188,11.789224624633787
NEG01369,0,40_77,val,80.15805133468248,6.99108631207256,52.23159790039063,9.007131576538086
NEG01370,0,42_84,train,80.30112346133866,7.626041602195637,85.00225067138672,2.618497371673584
NEG01371,0,52_77,test,81.27122565424922,7.011536921313277,347.4998474121094,15.661083221435549
NEG01372,0,43_79,train,80.39619317914283,7.168738542850212,210.01959228515625,17.314453125
NEG01373,0,48_83,val,80.86929039077921,7.509901407687073,285.5903625488281,12.783248901367188
NEG01374,0,44_75,test,80.53951605671737,6.830489978590787,1224.28271484375,16.575239181518555
NEG01375,0,44_77,train,80.46837916512507,7.023079321254346,1072.0479736328125,33.74607467651367
NEG01376,0,41_79,test,80.27282925466943,7.207302725674895,104.78947448730467,13.186843872070312
NEG01377,0,45_83,train,80.60002166918538,7.562483502768608,461.3507690429688,14.86386775970459
NEG01378,0,45_80,val,80.57686924211214,7.310199948685943,634.3021240234375,11.01572322845459
NEG01379,0,45_80,val,80.62476318664707,7.305815472580331,480.0578308105469,12.490407943725586
NEG01380,0,41_80,test,80.20262741509327,7.2748871470858365,69.738037109375,6.109764575958252
NEG01381,0,45_85,val,80.55781020748236,7.7117297483275,273.5664978027344,10.352370262145996
NEG01382,0,41_75,val,80.27476089713777,6.796159782571953,35.56036376953125,8.942869186401367
NEG01383,0,49_81,val,80.96887304932136,7.416211434857123,80.49392700195312,5.592998027801514
NEG01384,0,50_77,train,81.00627081150239,6.99788503504309,886.8302001953125,13.223730087280272
NEG01385,0,47_76,train,80.74996896434574,6.922525215172797,1725.9033203125,13.986898422241213
NEG01386,0,46_84,val,80.65808995010505,7.662691868073088,252.775634765625,2.865942478179932
NEG01387,0,48_84,train,80.90275314188123,7.630735203555878,117.79693603515624,2.257460117340088
NEG01388,0,43_84,test,80.37863892985379,7.620606666600204,103.77116394042967,2.876493453979492
NEG01389,0,46_88,val,80.71686458942332,8.04592334532231,175.717041015625,2.2297844886779785
NEG01390,0,54_76,test,81.36325164919238,6.876865585623831,295.706787109375,20.980260848999023
NEG01391,0,46_77,train,80.71031457229128,6.970331431029381,1977.57861328125,13.410579681396484
NEG01392,0,52_76,train,81.20300500065822,6.963934130310347,612.8029174804688,18.385059356689453
NEG01393,0,41_75,val,80.2312193799676,6.800357397075819,133.5480194091797,13.55158233642578
NEG01394,0,48_83,val,80.83620593222915,7.536138600179954,179.85443115234375,8.437925338745117
NEG01395,0,41_80,test,80.27351932206946,7.258858488207058,105.50920104980467,13.249895095825195
NEG01396,0,46_85,val,80.68831016514893,7.768458353302283,236.88275146484372,4.954760074615479
NEG01397,0,49_76,train,80.99238182507979,6.940101068069343,1199.67041015625,17.456819534301758
NEG01398,0,51_76,test,81.09841078075986,6.894529587031669,1181.706787109375,19.764122009277344
NEG01399,0,47_76,train,80.75755339616377,6.920365978961088,1761.87353515625,12.605949401855469
NEG01400,0,43_81,test,80.39918797295192,7.368553659297204,277.8619384765625,27.43244171142578
NEG01401,0,53_78,test,81.35259683077977,7.060888039444243,149.3397216796875,4.617225170135498
NEG01402,0,44_81,train,80.53310700415899,7.338274639759133,376.0938720703125,19.97820854187012
NEG01403,0,48_80,train,80.90923230630573,7.314446452924504,842.02392578125,18.92158889770508
NEG01404,0,50_75,test,81.00743262473338,6.817916574257731,1346.7919921875,11.10269546508789
NEG01405,0,45_80,val,80.56243317602437,7.3095333663658835,595.9921875,12.41776180267334
NEG01406,0,51_76,test,81.11452797444893,6.898329578947368,1346.7760009765625,26.12982177734375
NEG01407,0,42_81,test,80.34623090844484,7.388121216184916,234.27395629882807,11.713715553283691
NEG01408,0,43_81,test,80.37328578549236,7.332482618251506,85.65147399902344,5.499715805053711
NEG01409,0,52_78,train,81.23463891296466,7.1104001521882,224.704833984375,5.008718490600586
NEG01410,0,50_76,val,81.07250160136054,6.919203050122349,1020.4297485351562,18.36068725585937
NEG01411,0,51_77,train,81.10344393471811,7.001613602101516,1000.19775390625,13.009271621704102
